ID,банки,"налоги, льготы, жкх",сельское хозяйство,"экспорт продуктов, нефть, газ",курсы валют,европа,пенсии,экономические мероприятия
20,0.0,0.37581437121340394,0.0,0.4198658726010557,0.20431975618554044,0.0,0.0,0.0
21,0.0,0.0,0.0,0.40393013100436675,0.0,0.0,0.0,0.5960698689956332
22,0.0,0.2246708119970739,0.7251280175566934,0.050201170446232624,0.0,0.0,0.0,0.0
23,0.6253108119694761,0.0,0.0,0.15231930035153907,0.22236988767898483,0.0,0.0,0.0
24,0.0,0.0,0.0,0.1018071916870948,0.2972552227869185,0.0,0.0,0.6009375855259866
25,0.0,0.14084744079281347,0.0,0.15735703092237405,0.22972443551769042,0.0,0.47207109276712217,0.0
26,0.0,0.36058900937281546,0.2909514493616633,0.2014279264811515,0.14703161478436994,0.0,0.0,0.0
27,0.0,0.27865083816862685,0.0,0.10377106915925664,0.0,0.0,0.3113132074777699,0.30626488519434664
28,0.0,0.15183537263626254,0.0,0.339265850945495,0.0,0.0,0.5088987764182425,0.0
29,0.6354662239702293,0.138552471783673,0.0,0.0,0.22598130424609764,0.0,0.0,0.0
30,0.24314599142597074,0.15904139439174156,0.1711027347071646,0.059227869706326215,0.0,0.3674820097687968,0.0,0.0
31,0.30010554363381264,0.19629854411457584,0.2111853825571274,0.07310263242362104,0.0,0.0,0.2193078972708631,0.0
32,0.44989971788384947,0.06539525953940108,0.10553203259003877,0.10959095692042488,0.15999107614586094,0.0,0.10959095692042488,0.0
33,0.0,0.0,0.0,0.07025563750974785,0.3076971503769171,0.0,0.0,0.622047212113335
34,0.0,0.09487793187020421,0.4593296701652744,0.21199830930704971,0.07737371449308098,0.0,0.0,0.15642037416439075
35,0.0,0.19588297814739986,0.31610745150770875,0.0,0.15974413993303999,0.0,0.32826543041185147,0.0
36,0.1532970918556264,0.06684758431737153,0.10787573130581118,0.0,0.21805896488554347,0.23168765019088997,0.11202479789449625,0.11020817955026117
37,0.3075304578935672,0.06705172278663024,0.2164103222213992,0.07491126538433049,0.1093624355610814,0.0,0.2247337961529915,0.0
38,0.5502858035581866,0.11998034733317839,0.0,0.1340439777898147,0.19568987131882037,0.0,0.0,0.0
39,0.0,0.2795665753354642,0.0,0.4164483783995926,0.3039850462649432,0.0,0.0,0.0
40,0.22109003344592118,0.14461462843429929,0.31116375077574093,0.0,0.0,0.0,0.3231315873440387,0.0
41,0.0,0.24093426862976136,0.0,0.08972521603428231,0.1309892191302624,0.0,0.5383512962056939,0.0
42,0.3207705519200935,0.13987699477171295,0.0,0.07813641649335613,0.0,0.0,0.0,0.4612160368148373
43,0.1909934098528089,0.16657130170769568,0.1344027698964211,0.09304807146675308,0.13584023267606196,0.0,0.27914421440025927,0.0
44,0.0,0.24858525602523007,0.0,0.13886172726684098,0.202723270287955,0.0,0.0,0.40982974641997394
45,0.0,0.0,0.0,0.09846496268250492,0.0,0.6109303366437238,0.0,0.2906047006737713
46,0.0,0.0974153166444627,0.4716138345485892,0.1088339618189052,0.15888594425968514,0.0,0.16325094272835783,0.0
47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,0.0,0.2312420589952268,0.0,0.3875210329315614,0.0,0.0,0.0,0.38123690807321176
49,0.22173407416978935,0.0,0.0,0.10802429254425637,0.0,0.6702416332859543,0.0,0.0
50,0.2672185742981222,0.05826241046172173,0.0,0.0,0.09502692615414507,0.0,0.19527511198708933,0.3842169770989217
51,0.0,0.1417344931856468,0.22872497577577922,0.15834806015246253,0.0,0.0,0.23752209022869383,0.23367038065741771
52,0.0,0.20742527211889378,0.33473390474213016,0.11586942856458352,0.0,0.0,0.0,0.34197139457439246
53,0.5864372519535582,0.12786254837675945,0.0,0.07142504991742057,0.0,0.0,0.21427514975226172,0.0
54,0.0,0.17069130388586776,0.5509084411131181,0.0,0.27840025500101423,0.0,0.0,0.0
55,0.0,0.3737166324435318,0.0,0.6262833675564682,0.0,0.0,0.0,0.0
56,0.0,0.06874979168413153,0.0,0.0,0.22426402634930606,0.4765610559922754,0.23042512597428702,0.0
57,0.0,0.20626259234385497,0.3328576225654802,0.11521994627266623,0.0,0.0,0.34565983881799867,0.0
58,0.36638136969845886,0.07988315109818858,0.0,0.0,0.0,0.5537354792033526,0.0,0.0
59,0.0,0.09308072710841025,0.30041927796894313,0.05199564426385554,0.07590807959375702,0.3226093382734673,0.15598693279156664,0.0
60,0.0,0.20478874381639767,0.0,0.11439664260806097,0.0,0.0,0.3431899278241829,0.33762468575135834
61,0.11125957451019886,0.14554941058875198,0.07829377465532512,0.08130507368052996,0.07913114122917887,0.5044610253360153,0.0,0.0
62,0.0,0.26364075325929504,0.0,0.294543698696282,0.0,0.0,0.441815548044423,0.0
63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.22084440507824032,0.3224092116917626,0.456746383229997,0.0,0.0
65,0.6841711722075232,0.14917174738295183,0.0,0.16665708040952493,0.0,0.0,0.0,0.0
66,0.0,0.3342340797873515,0.3595816378664627,0.12447056695377558,0.1817137153924103,0.0,0.0,0.0
67,0.0,0.18468880274994515,0.0,0.20633730710158707,0.0,0.0,0.0,0.6089738901484678
68,0.0,0.0,0.36261427001261887,0.06276016211756866,0.0,0.38939827859309645,0.0,0.18522728927671614
69,0.0,0.12981455064194009,0.0,0.0,0.0,0.0,0.8701854493580599,0.0
70,0.2424115604567878,0.05285366809959473,0.34117182582807176,0.05904896985485857,0.04310259029512404,0.0,0.0,0.26141138546556314
71,0.0,0.0,0.0,0.45788442703232124,0.26738491674828596,0.0,0.27473065621939274,0.0
72,0.0,0.40461185141666894,0.0,0.15067962720645178,0.0,0.0,0.0,0.44470852137687933
73,0.0,0.16791232798679698,0.0,0.0,0.27386770072712874,0.0,0.28139153865919275,0.27682843262688156
74,0.0,0.3409799056228856,0.0,0.38094824620871837,0.278071848168396,0.0,0.0,0.0
75,0.0,0.2124975456508934,0.0,0.3165409104933943,0.0,0.0,0.23740568287004574,0.2335558609856666
76,0.0,0.6415981198589895,0.0,0.3584018801410106,0.0,0.0,0.0,0.0
77,0.0,0.12426556135847981,0.0,0.13883148796460199,0.10133956207041803,0.4306931387992766,0.0,0.2048702498072235
78,0.25272164070779557,0.11020320725946496,0.17784115457215244,0.0,0.0898715995030396,0.0,0.36936239795754744,0.0
79,0.4437929411191982,0.2902842352566559,0.0,0.10810340873416367,0.15781941488998225,0.0,0.0,0.0
80,0.0,0.16026759926664488,0.0,0.17905354496822964,0.392098538312781,0.0,0.2685803174523445,0.0
81,0.6354662239702293,0.138552471783673,0.0,0.0,0.22598130424609764,0.0,0.0,0.0
82,0.0,0.13062784934322375,0.4216031116368596,0.14593953864352835,0.0,0.30182950037638817,0.0,0.0
83,0.43619232937962693,0.09510422919260719,0.0,0.0,0.15511652354943953,0.0,0.0,0.31358691787832643
84,0.0,0.08725970846584374,0.0,0.19497590536324058,0.14232198439616223,0.0,0.0,0.5754424017747534
85,0.3075304578935672,0.06705172278663024,0.2164103222213992,0.07491126538433049,0.1093624355610814,0.0,0.2247337961529915,0.0
86,0.3833006558810969,0.25071633065009463,0.0,0.09336810848385696,0.27261490498495133,0.0,0.0,0.0
87,0.0,0.2047887438163977,0.0,0.45758657043224393,0.0,0.0,0.0,0.3376246857513584
