ID,бизнес,культура,медиа,наука_и_техника,общество_и_путешествия,политика,происшествия,силовые_структуры,спорт,экономика_и_финансы
0,0.008014796547472256,0.07829839704069051,0.035758323057953144,0.03945745992601726,0.45499383477188654,0.17694204685573367,0.0018495684340320592,0.016646115906288533,0.047472256473489516,0.1405672009864365
1,0.011892963330029732,0.08952758506772382,0.03402708952758507,0.035678889990089196,0.42120911793855303,0.1962338949454906,0.0003303600925008259,0.013875123885034688,0.04162537165510406,0.155599603567889
2,0.007081545064377683,0.08068669527896996,0.03454935622317597,0.0296137339055794,0.41630901287553645,0.1781115879828326,0.00042918454935622315,0.015450643776824034,0.05,0.18776824034334763
3,0.013291139240506329,0.09092827004219409,0.03143459915611815,0.03270042194092827,0.41877637130801687,0.16540084388185655,0.0006329113924050633,0.01729957805907173,0.04113924050632911,0.18839662447257383
4,0.008751727314601566,0.12275449101796407,0.029940119760479042,0.033855366190695534,0.4203132197144173,0.1510824504836481,0.00046061722708429296,0.021879318286503916,0.04283740211883925,0.16812528788576692
5,0.010712724092697858,0.1364232619151727,0.036073458679492784,0.025579361609094884,0.4090511587232182,0.1554438128552689,0.00043725404459991256,0.022955837341495408,0.043506777437691296,0.15981635330126803
6,0.007832345469940728,0.11536833192209991,0.03450465707027942,0.026248941574936496,0.43416596104995764,0.16215071972904319,0.0010584250635055038,0.016088060965283656,0.05249788314987299,0.15008467400508044
7,0.011477151965993623,0.13219978746014877,0.036556854410201914,0.025929861849096705,0.4318809776833156,0.1538788522848034,0.0004250797024442083,0.018278427205100957,0.04399574920297556,0.14537725823591924
8,0.008437905668541757,0.10428385980095196,0.03440069234097793,0.0298572046733016,0.42124621376027693,0.18238857637386413,0.00021635655560363478,0.03072263089571614,0.05365642578970143,0.13479013414106447
9,0.005098789037603569,0.09018483110261313,0.042702358189929894,0.02517527087316762,0.434353091140854,0.20331421287444232,0.0006373486297004461,0.020076481835564052,0.061822817080943275,0.11663479923518165
10,0.004571428571428572,0.10971428571428571,0.04857142857142857,0.027428571428571427,0.384,0.21657142857142858,0.0,0.02457142857142857,0.05542857142857143,0.12914285714285714
11,0.005904059040590406,0.09667896678966789,0.033210332103321034,0.042804428044280446,0.4014760147601476,0.2066420664206642,0.0007380073800738007,0.016236162361623615,0.05904059040590406,0.13726937269372694
12,0.005909389363099146,0.1057124097176625,0.038739330269205514,0.03545633617859488,0.43335521996060405,0.1680892974392646,0.0006565988181221273,0.02298095863427446,0.05778069599474721,0.1313197636244255
13,0.009885204081632654,0.09821428571428571,0.03316326530612245,0.0392219387755102,0.45216836734693877,0.1642219387755102,0.0012755102040816326,0.01721938775510204,0.041135204081632654,0.1434948979591837
14,0.00536135535063264,0.11044392022303239,0.03216813210379584,0.03238258631782114,0.4321252412609908,0.15848166416470083,0.001072271070126528,0.016941882907999143,0.0420330259489599,0.16898992065194082
15,0.007837322601143825,0.10739250158864648,0.02965473416649015,0.03346748570218174,0.4446091929675916,0.1499682270705359,0.00021181952976064393,0.01779284049989409,0.049353950434230034,0.15971192543952553
16,0.007242990654205608,0.1261682242990654,0.02897196261682243,0.037149532710280375,0.4247663551401869,0.1483644859813084,0.0009345794392523365,0.017757009345794394,0.04579439252336449,0.16285046728971964
17,0.012699802934092402,0.13488066564484344,0.027808189183271294,0.03656667396540399,0.40617473177140356,0.16531640026275454,0.0004379242391066346,0.014670462010072258,0.03744252244361725,0.16400262754543463
18,0.005902192242833052,0.11909780775716695,0.03309443507588533,0.03288364249578415,0.42242833052276557,0.163575042158516,0.0,0.016020236087689713,0.04995784148397976,0.15704047217537942
